resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
3079fcb67d02db3e6a2e1b97506974c9,7,null,IoT Intern,"Hyderabad, Telangana, India",January 2017,February 2017,"[""Worked on Smart Waste Analytics Dashboard and development of smart waste 'bin sensor' for the Intel-DST Innovate for Digital India Challenge 2.0.""]"
125e59b774e49afd839627368c25157b,0,Google,Principal Data Scientist,"Mountain View, California, United States",2017,Present,"[""Lead design, development, and deployment of large-scale machine learning models across multiple Google products."",""Oversee data processing, feature engineering, and predictive analytics to generate actionable insights at scale."",""Conduct experimental design and A/B testing to evaluate model effectiveness and business impact."",""Advise executives on data strategy, AI initiatives, and company-wide analytics policies."",""Promote ethical AI practices and scalable ML workflow standards.""]"
125e59b774e49afd839627368c25157b,1,Salesforce,Director of Data Science,"San Francisco, California, United States",2013,2017,"[""Managed multiple data science teams, set strategic priorities, and aligned projects with business goals."",""Developed company-wide data strategy, including predictive modeling frameworks and customer analytics."",""Mentored senior data scientists and fostered a culture of data-driven decision making."",""Collaborated cross-functionally with product, engineering, and marketing teams to maximize business impact.""]"
125e59b774e49afd839627368c25157b,2,Salesforce,Senior Data Scientist,"San Francisco, California, United States",2010,2013,"[""Led high-impact analytics projects, implemented predictive models and guided junior scientists.""]"
125e59b774e49afd839627368c25157b,3,Salesforce,Data Scientist,"San Francisco, California, United States",2007,2010,"[""Built statistical models and ML pipelines to optimize customer engagement and retention.""]"
125e59b774e49afd839627368c25157b,4,Salesforce,Data Analyst,"San Francisco, California, United States",2006,2007,"[""Developed dashboards, ETL pipelines, and analytics reports to provide actionable insights.""]"
125e59b774e49afd839627368c25157b,5,SAS,Associate Technical Consultant,"Cary, North Carolina, United States",2002,2006,"[""Configure SAS solutions for data analysis, prediction or decision management; support testing and validation of SAS programs and models; resolve technical issues under the guidance of senior consultants; and stay informed about SAS Viya, cloud analytics, and industry trends.""]"
3db8d4a5f2fb9aecb33d631e0481d2c7,0,SoFi,Senior Data Scientist,null,February 2024,Present,[]
3db8d4a5f2fb9aecb33d631e0481d2c7,1,Open Lending,Data Scientist,"Dallas, TX",October 2023,February 2024,[]
3db8d4a5f2fb9aecb33d631e0481d2c7,2,evolv consulting,Data Scientist,"Addison, Texas, United States",January 2022,October 2023,[]
3db8d4a5f2fb9aecb33d631e0481d2c7,3,Illumination Works,NLP Data Scientist,"Beavercreek, Ohio, United States",April 2020,January 2022,"[""NLP data scientist consultant position currently working with text analytics and machine learning on large unstructured text document datasets.""]"
3db8d4a5f2fb9aecb33d631e0481d2c7,4,Michigan State University,Research Assistant,"East Lansing, Michigan",August 2018,May 2020,"[""Weekly office hours to advise students on corpus linguistics and analysis, web portfolios, and phonetics."",""Conducted surveys and data analysis to investigate faculty attitudes towards Language for Specific Purposes (LSP) classes (to be presented at the CIBER Business Language Conference March 2020)."",""Collecting data parallel sentences of zero in different contexts in Thai and English and categorized each context to translation patterns."",""Visualizing effects of word frequency on lexical decision tasks using statistical models."",""Predict gestural overlap of different phonological segments using x-ray gestural speech data.""]"
3db8d4a5f2fb9aecb33d631e0481d2c7,5,Michigan State University,Resident Assistant,"East Lansing, Michigan",August 2016,May 2018,"[""Planned and directed events for a university neighborhood and increased attendance from 2016 to 2017 by 100 students."",""Grew number of students attending neighborhood social justice discussion events by 50% in Spring 2017."",""Provided campus resources and support to on-campus residents.""]"
3db8d4a5f2fb9aecb33d631e0481d2c7,6,Michigan State University College of Music,Orchestra Librarian,"East Lansing, MI",January 2017,April 2018,"[""Organization and maintenance of college music collection."",""Communication between orchestra faculty, students, and rental music companies.""]"
065fe4d48554d170cc00d5135b697dfd,0,Sage AI Labs,Principal Machine Learning Engineer,null,January 2022,Present,[]
065fe4d48554d170cc00d5135b697dfd,1,SAIL,Sr. Data Engineer,San Francisco Bay Area,January 2021,January 2022,[]
065fe4d48554d170cc00d5135b697dfd,2,Figure Eight,Senior Data Engineer,San Francisco Bay Area,May 2019,January 2021,[]
065fe4d48554d170cc00d5135b697dfd,3,VMware,Platform Software Engineer,"San Francisco, California",May 2017,May 2019,"[""Designing and developing aggregation, batch, processing and streaming systems for big-data, distributed platform using Scala, Java, Apache Spark, Cassandra, Spring framework, Kinesis, Firehose, EMR."",""Devising and generating custom reports and performing analysis on data stored in our warehouse using Redshift, Spark, EMR, Zeppelin."",""Consulting engineer with the data science team, influencing design and implementation decisions on a new machine learning project."",""Implementing job schedulers for Spark-based machine learning jobs using Airflow.""]"
065fe4d48554d170cc00d5135b697dfd,4,Apteligent - acquired by VMWare,Software Engineer in Test,San Francisco Bay Area,August 2016,May 2017,"[""Worked with distributed systems handling millions of events a day to enable our mobile analytics product."",""Built custom monitoring and alerting solutions for Spark clusters."",""Designed and implemented new features."",""Performed large scale data processing and analysis using cutting-edge big data tools and systems."",""Implemented a mobile testing framework for iOS and Android to facilitate testing our SDK on physical devices."",""Built custom test apps to facilitate on-device testing.""]"
065fe4d48554d170cc00d5135b697dfd,5,"Navera, Inc.",QA,null,May 2016,August 2016,"[""Responsible for designing and implementing a formal QA process for the Navera product line."",""Designing and building automation for iOS, Android and web product using Selenium, Robotium."",""Manual testing of iOS, Android and web applications."",""Curating of triage and bug lists.""]"
065fe4d48554d170cc00d5135b697dfd,6,Bluebox Security,Software Engineer in Test,null,April 2015,April 2016,"[""Designed and built an Android Automation library to facilitate testing of Bluebox's Android product, including UI, performance/smoke tests, and security features."",""Handled the build and release process for the Android product, after dev completion, to test environments."",""Responsible for testing all customer facing and security features for the Bluebox Android product."",""Participated in internal pen testing of Bluebox's Android security product."",""Designed and built test applications (Android and iOS) to help facilitate internal testing and sales demos.""]"
065fe4d48554d170cc00d5135b697dfd,7,Freelance,Student,null,November 2014,April 2015,"[""Completed several standard college, Udemy, and Coursera courses in iOS development and computer science, became proficient in Xcode, Apple's auto‑layout tools, and published a first app to the App Store in January 2015.""]"
